"Geneid"	"Chr"	"Start"	"End"	"Strand"	"Length"	"Name"	"Gene"	"Note"	"CEC3609_1_TR_6"	"CEC3672_1_FP_24"	"CEC3672_2_FP_6"	"CEC3609_1_TR_24"	"NI_1_TR_3"	"NI_2_TR_3"	"CEC3672_1_TR_6"	"CEC3672_3_TR_24"	"CEC3609_2_FP_3"	"NI_1_TR_24"	"CEC3609_1_FP_6"	"NI_3_TR_3"	"CEC3672_2_FP_3"	"CEC3672_3_FP_24"	"CEC3609_3_FP_6"	"CEC3609_2_FP_24"	"CEC3609_1_TR_3"	"CEC3609_3_FP_24"	"CEC3609_2_TR_3"	"CEC3672_1_FP_3"	"CEC3672_2_TR_6"	"CEC3672_1_FP_6"	"CEC3672_3_FP_6"	"CEC3672_3_FP_3"	"CEC3609_3_TR_3"	"CEC3672_2_TR_24"	"CEC3609_1_FP_24"	"NI_2_TR_6"	"CEC3672_3_TR_3"	"CEC3609_2_TR_24"	"CEC3609_2_TR_6"	"NI_2_TR_24"	"CEC3609_2_FP_6"	"NI_1_TR_6"	"CEC3672_2_TR_3"	"CEC3672_1_TR_24"	"CEC3609_1_FP_3"	"CEC3672_2_FP_24"	"CEC3672_1_TR_3"	"CEC3609_3_TR_6"	"NI_3_TR_24"	"CEC3609_3_FP_3"	"CEC3609_3_TR_24"	"CEC3672_3_TR_6"
"C7_00730W_A"	"Ca22chr7A_C_albicans_SC5314"	135510	136031	"+"	522	"C7_00730W_A"	"MET28"	"%28orf19.7046%29%20Predicted%20bZIP%20domain-containing%20transcription%20factor%3B%20protein%20induced%20during%20the%20mating%20process%3B%20possibly%20essential%2C%20disruptants%20not%20obtained%20by%20UAU1%20method%3B%20Hap43-repressed%3B%20rat%20catheter%20biofilm%20induced"	2196	2635	1418	2942	0	0	1332	2785	590	0	2076	0	1019	2734	2120	3406	1205	3365	1102	1132	1385	1357	1564	1004	999	4395	3045	0	1098	2955	1913	0	2130	1	1097	2658	647	2401	946	2240	0	686	2736	1372
"C7_00740W_A"	"Ca22chr7A_C_albicans_SC5314"	137282	143053	"+"	5772	"C7_00740W_A"	"RIM15"	"%28orf19.7044%29%20Ortholog%28s%29%20have%20protein%20serine%2Fthreonine%20kinase%20activity"	1594	1936	1403	1385	0	0	1764	1892	762	0	1463	0	1346	1765	1594	1389	987	1638	964	1323	1700	1450	1302	1287	1000	3040	1446	0	1422	1450	1634	0	1372	0	1559	1806	806	1788	1390	1626	0	820	1236	1607
"C7_00750W_A"	"Ca22chr7A_C_albicans_SC5314"	143529	143912	"+"	384	"C7_00750W_A"	"ACB1"	"%28orf19.7043.1%29%20Protein%20similar%20to%20a%20region%20of%20acyl-coenzyme-A-binding%20protein%3B%20amphotericin%20B%20repressed%3B%20regulated%20by%20Nrg1%2C%20Tup1%3B%20Hap43-induced"	754	1115	675	973	0	0	568	1176	1835	0	580	0	907	1177	497	1119	2409	915	2080	787	592	626	806	835	1927	2043	797	0	614	904	667	0	552	0	849	1267	1687	1048	752	602	0	2037	1279	538
"C7_00760C_A"	"Ca22chr7A_C_albicans_SC5314"	144060	144569	"-"	510	"C7_00760C_A"	NA	"%28orf19.7043%29%20Ortholog%20of%20S.%20cerevisiae%20%3A%20YLR050C%2C%20C.%20glabrata%20CBS138%20%3A%20CAGL0F01991g%2C%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_703230%20and%20Candida%20tenuis%20NRRL%20Y-1498%20%3A%20CANTEDRAFT_117826"	28	79	47	51	0	0	59	76	34	0	36	0	67	76	42	84	51	55	32	46	46	40	51	55	58	154	71	0	35	57	46	0	36	0	49	97	27	92	54	34	0	47	80	72
"C7_00770W_A"	"Ca22chr7A_C_albicans_SC5314"	145917	146819	"+"	903	"C7_00770W_A"	NA	"%28orf19.7042%29%20Protein%20of%20unknown%20function%3B%20induced%20by%20benomyl%20or%20in%20an%20azole-resistant%20strain%20overexpressing%20MDR1%3B%20induced%20by%20nitric%20oxide%3B%20Spider%20biofilm%20induced"	188	677	227	636	0	0	252	447	85	0	421	0	135	702	417	944	78	767	71	138	194	308	225	167	61	689	733	0	94	572	198	0	398	0	117	488	95	694	126	223	0	113	698	208
"C7_00780W_A"	"Ca22chr7A_C_albicans_SC5314"	148191	150485	"+"	2295	"C7_00780W_A"	NA	"%28orf19.7041%29%20Putative%20pre-tRNA%20processing%20protein%3B%20heterozygous%20null%20mutant%20exhibits%20hypersensitivity%20to%20parnafungin%20and%20cordycepin%20in%20the%20C.%20albicans%20fitness%20test"	1378	1252	1263	1030	0	0	1459	1189	1213	0	1278	0	1135	1176	1307	1158	1483	1168	1342	1129	1408	1452	1446	1026	1353	1858	1284	0	1062	1167	1280	0	1408	0	1296	1131	1273	1228	1055	1466	0	1507	1001	1590
"C7_00790W_A"	"Ca22chr7A_C_albicans_SC5314"	150850	153243	"+"	2394	"C7_00790W_A"	NA	"%28orf19.7038%29%20Ortholog%28s%29%20have%20phosphatidylinositol-3-phosphate%20binding%20activity%2C%20role%20in%20plasma%20membrane%20tubulation%2C%20protein%20targeting%20to%20vacuole%2C%20retrograde%20transport%2C%20endosome%20to%20Golgi%20and%20endosome%2C%20nucleus%20localization"	524	498	519	440	0	0	695	549	459	0	483	0	642	523	571	457	550	411	457	627	584	579	594	564	581	822	390	0	667	437	536	0	646	0	644	529	413	474	678	540	0	492	417	693
"C7_00800C_A"	"Ca22chr7A_C_albicans_SC5314"	153347	153889	"-"	543	"C7_00800C_A"	"YAE1"	"%28orf19.7037%29%20Ortholog%28s%29%20have%20role%20in%20ribosomal%20large%20subunit%20biogenesis%2C%20translational%20initiation"	185	241	228	226	0	0	234	286	187	0	219	0	200	248	190	257	232	285	230	202	231	228	247	201	194	421	281	0	186	224	163	0	195	0	232	253	203	239	161	199	0	213	218	213
"C7_00810W_A"	"Ca22chr7A_C_albicans_SC5314"	154466	155746	"+"	1281	"C7_00810W_A"	NA	"%28orf19.7036%29%20Ortholog%28s%29%20have%20phosphatase%20activator%20activity%20and%20role%20in%20actin%20filament%20organization%2C%20autophagy%20of%20mitochondrion%2C%20endocytosis%2C%20regulation%20of%20growth%2C%20response%20to%20heat%2C%20response%20to%20salt%20stress"	1313	1244	1197	874	0	0	1551	1124	1036	0	1202	0	1115	1116	1170	987	1473	1113	1357	984	1331	1237	1243	933	1265	1791	1116	0	1135	942	1403	0	1336	0	1228	1069	1096	1187	1022	1558	0	1118	823	1526
"C7_00820W_A"	"Ca22chr7A_C_albicans_SC5314"	156150	157241	"+"	1092	"C7_00820W_A"	"RFC2"	"%28orf19.7035%29%20Putative%20heteropentameric%20replication%20factor%20C%20subunit%3B%20periodic%20mRNA%20expression%2C%20peak%20at%20cell-cycle%20G1%2FS%20phase"	426	531	801	327	0	0	784	655	535	0	522	0	941	516	561	285	541	306	538	844	718	872	877	781	643	969	342	0	603	314	473	0	625	0	760	644	497	499	714	471	0	666	328	785
"C7_00830C_A"	"Ca22chr7A_C_albicans_SC5314"	157502	159808	"-"	2307	"C7_00830C_A"	NA	"%28orf19.7034%29%20Putative%20eIF4E-associated%20protein%3B%2C%20accelerates%20mRNA%20degradation%20by%20promoting%20decapping%3B%20Spider%20biofilm%20repressed"	1166	918	1223	779	0	0	1661	992	983	0	1184	0	1243	944	1254	773	1553	827	1578	1225	1772	1448	1197	1211	1428	1547	1071	0	1095	749	1387	0	1351	0	1617	839	1167	1020	1398	1316	0	1209	715	1926
"C7_00840C_A"	"Ca22chr7A_C_albicans_SC5314"	160710	163940	"-"	3231	"C7_00840C_A"	NA	"%28orf19.7033%29%20Putative%20dual%20specificity%20protein%20phosphatase%2C%20similar%20to%20S.%20cerevisiae%20Pps1p"	654	707	506	426	0	0	616	564	368	0	460	0	411	593	450	514	445	624	389	404	603	502	501	323	424	839	611	0	398	466	562	0	532	0	459	507	355	683	373	642	0	389	359	589
"C7_00850W_A"	"Ca22chr7A_C_albicans_SC5314"	165660	168671	"+"	3012	"C7_00850W_A"	NA	"%28orf19.7032%29%20Ortholog%20of%20C.%20dubliniensis%20CD36%20%3A%20Cd36_70790%2C%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_301530%2C%20Candida%20tenuis%20NRRL%20Y-1498%20%3A%20CANTEDRAFT_94947%20and%20Debaryomyces%20hansenii%20CBS767%20%3A%20DEHA2A05258g"	510	815	661	449	0	0	790	712	293	0	500	0	592	733	522	631	369	574	314	482	646	610	661	520	349	1134	593	0	554	536	555	0	512	0	608	690	279	812	553	469	0	316	541	761
"C7_00860W_A"	"Ca22chr7A_C_albicans_SC5314"	171720	172424	"+"	705	"C7_00860W_A"	"SSR1"	"%28orf19.7030%29%20Beta-glucan%20associated%20ser%2Fthr%20rich%20cell-wall%20protein%20with%20a%20role%20in%20cell%20wall%20structure%3B%20GPI%20anchor%3B%20highly%20mutable%20due%20to%20internal%20Ser-Ala%20tandem%20repeats%3B%20detected%20at%20germ%20tube%20plasma%20membrane%3B%20repressed%20in%20cells%20treated%20with%20Congo%20Red%3B"	1007	1382	2061	1270	0	0	2641	1927	1557	0	1188	0	3392	1365	1216	1289	2170	1110	1960	2911	2895	2131	2150	3070	2228	3240	1149	0	2670	1356	1267	0	1215	0	3303	1750	1767	1443	2887	1042	0	1765	1716	2642
"C7_00870W_A"	"Ca22chr7A_C_albicans_SC5314"	174289	176121	"+"	1833	"C7_00870W_A"	NA	"%28orf19.7029%29%20Putative%20guanine%20deaminase%3B%20mutation%20confers%20hypersensitivity%20to%20toxic%20ergosterol%20analog%3B%20Spider%20biofilm%20induced"	141	97	85	115	0	0	110	120	59	0	151	0	84	69	141	89	35	74	44	55	113	82	85	71	33	197	103	0	101	95	159	0	131	0	103	127	43	98	91	134	0	48	109	98
"C7_00880C_A"	"Ca22chr7A_C_albicans_SC5314"	176562	179318	"-"	2757	"C7_00880C_A"	NA	"%28orf19.7027%29%20Protein%20of%20unknown%20function%3B%20Spider%20biofilm%20induced"	1825	893	673	1407	0	0	753	695	322	0	2369	0	619	890	2346	1377	423	1234	380	514	753	1035	697	655	387	1066	1433	0	794	1209	1783	0	2053	0	802	693	311	853	791	1996	0	397	1298	744
"C7_00890C_A"	"Ca22chr7A_C_albicans_SC5314"	188023	188811	"-"	789	"C7_00890C_A"	"MCM1"	"%28orf19.7025%29%20Transcription%20factor%3B%20regulator%20of%20hyphal%20growth%3B%20may%20act%20with%20Wor1p%3B%20canonical%20and%20non-canonical%20binding%20sites%3B%20MADS%20domain%20DNA-binding%20motif%3B%20similar%20to%20S.%20cerevisiae%20Mcm1p%3B%20greater%20expression%20in%20white%20than%20opaque%20cells%3B%20intron%20in%205%27-UTR"	1207	1467	1239	1174	0	0	1727	1348	848	0	1204	0	1309	1293	1308	1294	953	1411	931	1187	1684	1352	1292	1152	1002	2073	1370	0	1455	1223	1528	0	1411	0	1629	1304	852	1265	1439	1321	0	1031	1209	1778
"C7_00900W_A"	"Ca22chr7A_C_albicans_SC5314"	189687	189995	"+"	309	"C7_00900W_A"	NA	"%28orf19.7024%29%20Ortholog%20of%20Candida%20albicans%20WO-1%20%3A%20CAWG_05448"	2	3	9	8	0	0	6	4	3	0	5	0	1	3	2	1	6	6	0	2	5	2	2	4	7	10	2	0	4	1	1	0	3	0	5	1	0	1	9	8	0	1	0	4
"C7_00910C_A"	"Ca22chr7A_C_albicans_SC5314"	190074	191255	"-"	1182	"C7_00910C_A"	NA	"%28orf19.7023%29%20Ortholog%20of%20S.%20cerevisiae%20Ioc4%2C%20a%20protein%20that%20influences%20gene%20expression%20through%20chromatin%20remodeling%3B%20oxidative%20stress-induced%20via%20Cap1"	423	548	459	496	0	0	436	580	294	0	611	0	512	525	596	546	275	508	328	480	473	531	565	494	315	912	489	0	417	521	487	0	543	0	485	579	324	535	491	429	0	344	645	524
"C7_00920C_A"	"Ca22chr7A_C_albicans_SC5314"	191453	192481	"-"	1029	"C7_00920C_A"	NA	"%28orf19.7022%29%20Ortholog%20of%20C.%20dubliniensis%20CD36%20%3A%20Cd36_70850%2C%20Candida%20tenuis%20NRRL%20Y-1498%20%3A%20cten_CGOB_00183%2C%20Debaryomyces%20hansenii%20CBS767%20%3A%20DEHA2F22462g%20and%20Pichia%20stipitis%20Pignal%20%3A%20PICST_60416"	350	398	429	271	0	0	393	367	236	0	517	0	448	325	467	335	313	303	288	343	404	427	444	383	262	537	283	0	356	289	362	0	514	0	399	387	274	363	385	379	0	329	268	375
"C7_00930W_A"	"Ca22chr7A_C_albicans_SC5314"	195079	197781	"+"	2703	"C7_00930W_A"	"GPH1"	"%28orf19.7021%29%20Putative%20glycogen%20phosphorylase%3B%20role%20in%20glycogen%20metabolism%3B%20regulated%20by%20Ssk1%2C%20Mig1%2C%20Tup1%2C%20Hap43%3B%20fluconazole-induced%3B%20localizes%20to%20cell%20surface%20of%20hyphae%2C%20not%20yeast%3B%20stationary%20phase%20enriched%20protein%3B%20Spider%20biofilm%20induced"	12441	9766	15308	7908	0	0	13696	9438	7071	0	14460	0	19396	8049	14242	7667	11707	7927	10966	18399	13139	15028	15912	17434	11331	13853	7168	0	17245	7799	13201	0	15559	0	17612	8200	8136	8593	15495	13186	2	7960	8932	13009
"C7_00940W_A"	"Ca22chr7A_C_albicans_SC5314"	198460	200568	"+"	2109	"C7_00940W_A"	"KEX1"	"%28orf19.7020%29%20Carboxypeptidase%20involved%20in%20maturation%20of%20candidalysin%20Ece1p"	2477	2445	1825	2263	0	0	2250	2336	1604	0	2053	0	1554	2304	2088	2331	2459	2542	2328	1506	2336	1703	1801	1468	2021	3341	2555	0	1903	2666	2561	0	2312	0	1909	1984	1834	2492	1690	2602	0	1852	2087	2469
"C7_00950W_A"	"Ca22chr7A_C_albicans_SC5314"	200872	201708	"+"	837	"C7_00950W_A"	"YML6"	"%28orf19.7019%29%20Putative%20mitochondrial%20ribosomal%20protein%3B%20induced%20upon%20adherence%20to%20polystyrene"	1044	677	1041	714	0	0	1202	876	828	0	1032	0	1107	709	1050	567	1020	550	937	1057	1220	1033	1176	1011	1015	1439	642	0	1009	670	1026	0	1055	0	1083	830	901	710	1053	1120	0	915	689	1303
"C7_00960W_A"	"Ca22chr7A_C_albicans_SC5314"	202217	203082	"+"	866	"C7_00960W_A"	"RPS18"	"%28orf19.7018%29%20Predicted%20ribosomal%20protein%3B%20repressed%20upon%20phagocytosis%20by%20murine%20macrophage%3B%20repressed%20by%20nitric%20oxide%3B%20Hap43-induced%3B%20Spider%20biofilm%20repressed"	9703	11271	11950	8641	0	0	13737	12075	16169	0	8183	0	11509	10675	7837	7005	15186	7703	14211	11684	14226	11622	12654	9955	13269	19250	6868	0	12756	8067	9395	0	9615	0	12025	11340	17488	9781	10980	10211	0	18265	8242	13346
"C7_00970C_A"	"Ca22chr7A_C_albicans_SC5314"	205033	206040	"-"	1008	"C7_00970C_A"	"YOX1"	"%28orf19.7017%29%20Putative%20homeodomain-containing%20transcription%20factor%3B%20transcriptional%20repressor%3B%20periodic%20mRNA%20expression%2C%20peak%20at%20cell-cycle%20G1%2FS%20phase"	1236	860	4071	415	0	0	5454	1030	907	0	2268	0	6340	822	2222	329	1426	292	1424	5956	5424	4617	4397	6174	1593	1721	334	0	6695	377	1508	0	2367	0	6527	892	1015	788	5466	1513	0	1023	419	5417
"C7_00980W_A"	"Ca22chr7A_C_albicans_SC5314"	209134	211122	"+"	1989	"C7_00980W_A"	"PHM5"	"%28orf19.7016%29%20Ortholog%28s%29%20have%20endopolyphosphatase%20activity%2C%20exopolyphosphatase%20activity%2C%20role%20in%20polyphosphate%20catabolic%20process%20and%20cytosol%2C%20fungal-type%20vacuole%20membrane%2C%20nucleus%20localization"	1287	1229	1755	1278	0	0	2025	1614	1088	0	1405	0	2606	1138	1458	913	1636	989	1593	2673	1997	2006	2079	2387	1592	2303	849	0	2590	1140	1220	0	1533	0	2668	1375	1269	1223	2393	1288	0	1403	1402	2164
"C7_00990W_A"	"Ca22chr7A_C_albicans_SC5314"	211801	212739	"+"	939	"C7_00990W_A"	"RPP0"	"%28orf19.7015%29%20Putative%20ribosomal%20protein%3B%20antigenic%20in%20mouse%3B%20repressed%20upon%20phagocytosis%20by%20murine%20macrophage%3B%20induced%20by%20Tbf1%3B%20overlaps%20orf19.7014%3B%20Spider%20biofilm%20repressed"	4689	6468	7815	4194	0	0	9351	7367	7777	0	5487	0	7435	6097	5040	3428	9475	4087	9108	6837	10470	7548	7584	6657	9135	12800	3664	0	6620	4441	5883	0	5100	0	7645	6468	9733	5612	7147	5521	0	8642	4492	9147
"C7_01000C_A"	"Ca22chr7A_C_albicans_SC5314"	211827	212249	"-"	423	"C7_01000C_A"	NA	"%28orf19.7014%29%20Putative%20protein%20of%20unknown%20function%3B%20transcription%20is%20positively%20regulated%20by%20Tbf1p%3B%20overlaps%20orf19.7015"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C7_01010W_A"	"Ca22chr7A_C_albicans_SC5314"	212898	214127	"+"	1230	"C7_01010W_A"	NA	"%28orf19.7013%29%20Ortholog%20of%20C.%20dubliniensis%20CD36%20%3A%20Cd36_70940%2C%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_300280%2C%20Debaryomyces%20hansenii%20CBS767%20%3A%20DEHA2F22220g%20and%20Pichia%20stipitis%20Pignal%20%3A%20PICST_32459"	221	104	296	69	0	0	318	56	211	0	202	0	139	98	206	56	315	60	262	142	276	344	300	142	239	107	56	0	163	54	206	0	213	0	152	75	239	91	162	273	0	292	60	380
"C7_01020C_A"	"Ca22chr7A_C_albicans_SC5314"	214245	214766	"-"	522	"C7_01020C_A"	NA	"%28orf19.7012%29%20Ortholog%28s%29%20have%20structural%20constituent%20of%20ribosome%20activity%20and%20mitochondrial%20small%20ribosomal%20subunit%20localization"	681	552	599	624	0	0	718	668	556	0	768	0	649	547	718	543	669	464	709	664	723	655	617	655	581	1091	502	0	615	593	651	0	708	0	648	626	685	498	542	645	0	670	723	657
"C7_01030C_A"	"Ca22chr7A_C_albicans_SC5314"	214925	218578	"-"	3654	"C7_01030C_A"	NA	"%28orf19.7011%29%20Ortholog%28s%29%20have%20nucleus%20localization"	3077	3510	2932	2590	0	0	3460	4019	3662	0	2001	0	2921	3146	1884	2238	4559	2819	4275	3076	3427	3046	3268	2523	3698	5862	2571	0	2683	2649	3138	0	2424	0	2812	3613	4080	3235	2706	3151	0	3981	2467	4188
"C7_01040C_A"	"Ca22chr7A_C_albicans_SC5314"	218779	220611	"-"	1833	"C7_01040C_A"	NA	"%28orf19.7010%29%20Ortholog%28s%29%20have%20ubiquitin%20ligase%20complex%20localization"	343	545	424	382	0	0	544	590	353	0	348	0	374	525	398	357	351	384	331	383	583	489	461	377	347	871	362	0	432	392	286	0	380	0	414	508	337	549	335	336	0	348	430	520
"C7_01050W_A"	"Ca22chr7A_C_albicans_SC5314"	221546	222589	"+"	1044	"C7_01050W_A"	NA	"%28orf19.7009%29%20Has%20domain%28s%29%20with%20predicted%20catalytic%20activity%2C%20coenzyme%20binding%20activity%20and%20role%20in%20cellular%20metabolic%20process"	42	63	105	45	0	0	127	102	53	0	71	0	104	75	57	28	58	44	50	95	145	95	98	81	76	154	28	0	102	61	36	0	58	0	78	79	63	71	89	49	0	73	76	153
"C7_01060W_A"	"Ca22chr7A_C_albicans_SC5314"	222726	223154	"+"	429	"C7_01060W_A"	NA	"%28orf19.7007%29%20Ortholog%20of%20C.%20dubliniensis%20CD36%20%3A%20Cd36_70990%20and%20Candida%20albicans%20WO-1%20%3A%20CAWG_05464"	3	0	5	1	0	0	4	0	0	0	0	0	2	0	2	0	0	1	2	1	2	4	3	1	1	0	1	0	0	1	1	0	1	0	1	0	0	2	0	1	0	1	1	5
"C7_01070C_A"	"Ca22chr7A_C_albicans_SC5314"	223296	226653	"-"	3358	"C7_01070C_A"	NA	"%28orf19.7006%29%20Ortholog%28s%29%20have%20role%20in%20reciprocal%20meiotic%20recombination"	2150	1445	1091	1952	0	0	1472	1333	638	0	2973	0	821	1342	2794	1669	955	1785	884	880	1600	1377	1069	850	1006	2076	1984	0	1205	1869	2221	0	2539	0	1147	1185	761	1453	967	2454	0	749	1645	1613
"C7_01100C_A"	"Ca22chr7A_C_albicans_SC5314"	230874	232412	"-"	1539	"C7_01100C_A"	NA	"%28orf19.6896%29%20Predicted%20ORF%20overlapping%20the%20Major%20Repeat%20Sequence%20on%20chromosome%207%3B%20member%20of%20a%20family%20encoded%20by%20FGR6-related%20genes%20in%20the%20RB2%20repeat%20sequence"	42	90	196	100	0	0	152	199	141	0	154	0	349	79	134	67	176	69	158	348	141	215	210	344	176	268	50	0	236	82	73	0	122	0	239	145	134	87	246	79	0	154	98	206
"C7_01130C_A"	"Ca22chr7A_C_albicans_SC5314"	236122	236562	"-"	441	"C7_01130C_A"	NA	"%28orf19.6897%29%20Protein%20of%20unknown%20function"	9	3	2	5	0	0	3	1	0	0	1	0	0	4	9	1	0	1	0	1	6	3	4	5	1	4	4	0	2	9	3	0	2	0	8	1	1	5	2	0	0	1	3	2
"C7_01150W_A"	"Ca22chr7A_C_albicans_SC5314"	244441	245340	"+"	900	"C7_01150W_A"	NA	"%28orf19.6898%29%20Protein%20similar%20to%20S.%20pombe%20SPBC1709.16c%20a%20predicted%20aromatic%20ring-opening%20dioxygenase%3B%20induced%20by%20benomyl%20treatment%20or%20in%20azole-resistant%20strain%20that%20overexpresses%20MDR1%3B%20Spider%20biofilm%20induced"	361	457	437	380	0	0	456	425	212	0	429	0	386	433	419	349	274	380	265	414	486	486	429	379	223	691	347	0	437	331	426	0	401	0	425	409	267	395	367	411	0	241	324	448
"C7_01160C_A"	"Ca22chr7A_C_albicans_SC5314"	245475	245753	"-"	279	"C7_01160C_A"	NA	"%28orf19.6898.1%29%20Ortholog%28s%29%20have%20mitochondrion%20localization"	609	690	656	804	0	0	739	735	444	0	679	0	690	555	604	678	479	654	454	651	738	733	774	632	428	1217	518	0	599	713	560	0	573	0	621	748	423	574	615	609	0	482	852	641
"C7_01170C_A"	"Ca22chr7A_C_albicans_SC5314"	246116	247258	"-"	1143	"C7_01170C_A"	NA	"%28orf19.6899%29%20Putative%20oxidoreductase%3B%20mutation%20confers%20hypersensitivity%20to%20toxic%20ergosterol%20analog%3B%20rat%20catheter%20and%20Spider%20biofilm%20induced"	1044	1144	364	1013	0	0	523	1225	167	0	535	0	174	1128	510	1193	561	1304	472	175	484	315	320	153	372	1987	1301	0	270	1237	946	0	564	0	238	1185	163	1080	224	1183	0	148	970	450
"C7_01180W_A"	"Ca22chr7A_C_albicans_SC5314"	248250	249536	"+"	1287	"C7_01180W_A"	"MDM12"	"%28orf19.6900%29%20Ortholog%28s%29%20have%20intermembrane%20lipid%20transfer%20activity%2C%20phosphatidylcholine%20binding%2C%20phosphatidylethanolamine%20binding%2C%20phosphatidylglycerol%20binding%20activity"	712	721	545	506	0	0	633	721	426	0	619	0	531	746	622	560	441	627	477	482	591	524	491	431	429	1087	558	0	447	546	637	0	623	0	558	648	451	679	452	772	0	448	423	529
"C7_01190W_A"	"Ca22chr7A_C_albicans_SC5314"	249860	250768	"+"	909	"C7_01190W_A"	NA	"%28orf19.6901%29%20Ortholog%28s%29%20have%20RNA%207-methylguanosine%20cap%20binding%2C%20exoribonuclease%20activator%20activity%2C%20m7G%285%27%29pppN%20diphosphatase%20activity"	173	296	252	168	0	0	370	273	213	0	205	0	322	201	251	145	223	149	224	268	389	284	318	243	213	416	142	0	267	132	168	0	197	0	274	281	243	193	240	215	0	216	163	307
"C7_01200C_A"	"Ca22chr7A_C_albicans_SC5314"	250792	252975	"-"	2184	"C7_01200C_A"	"DBP7"	"%28orf19.6902%29%20Putative%20ATP-dependent%20DEAD-box%20RNA%20helicase%3B%20Hap43-induced%3B%20rat%20catheter%20biofilm%20induced"	2647	2297	2332	1618	0	0	2752	2620	2406	0	2176	0	2240	2116	2109	1679	3491	2095	3263	2350	2743	2543	2482	2094	2887	3814	2121	0	2132	1678	2782	0	2382	0	2452	2111	2778	2138	2126	2865	0	2740	1528	2906
"C7_01210C_A"	"Ca22chr7A_C_albicans_SC5314"	253347	254183	"-"	837	"C7_01210C_A"	NA	"%28orf19.6903%29%20Predicted%20RNA%20polymerase%20III%20subunit%20C37%3B%20Spider%20biofilm%20induced"	1375	1324	1363	1034	0	0	1676	1290	1231	0	1375	0	1202	1297	1392	1124	1544	1344	1485	1206	1828	1544	1445	1092	1318	2027	1315	0	1342	1075	1450	0	1504	0	1410	1277	1403	1226	1298	1593	0	1439	899	1765
"C7_01220W_A"	"Ca22chr7A_C_albicans_SC5314"	254404	255339	"+"	936	"C7_01220W_A"	"GCN3"	"%28orf19.6904%29%20Putative%20translation%20initiator%3B%20downregulated%20in%20the%20presence%20of%20human%20whole%20blood%20or%20polymorphonuclear%20%28PMN%29%20cells"	1348	1213	1576	867	0	0	1803	1304	1152	0	1495	0	1452	1123	1317	829	1604	884	1488	1584	1805	1692	1479	1394	1425	2038	893	0	1620	831	1367	0	1501	0	1663	1178	1438	1156	1491	1428	0	1362	747	1792
"C7_01230C_A"	"Ca22chr7A_C_albicans_SC5314"	255373	256806	"-"	1434	"C7_01230C_A"	NA	"%28orf19.6905%29%20Ortholog%20of%20S.%20cerevisiae%20%3A%20YNL011C%2C%20C.%20glabrata%20CBS138%20%3A%20CAGL0H03619g%2C%20C.%20dubliniensis%20CD36%20%3A%20Cd36_71090%2C%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_300420%20and%20Candida%20tenuis%20NRRL%20Y-1498%20%3A%20CANTEDRAFT_111980"	1040	965	1106	837	0	0	1229	781	436	0	1303	0	775	920	1257	848	483	849	523	782	1373	1107	1045	749	454	1317	965	0	822	885	1179	0	1261	0	842	782	522	914	794	1125	0	537	1112	1231
"C7_01250W_A"	"Ca22chr7A_C_albicans_SC5314"	257912	259124	"+"	1213	"C7_01250W_A"	"ASC1"	"%28orf19.6906%29%2040S%20ribosomal%20subunit%20similar%20to%20G-beta%20subunits%3B%20glucose%20or%20N%20starvation%20induced%20filamentation%3B%20required%20for%20virulence%20in%20mice%3B%20snoRNA%20snR24%20encoded%20in%20ASC1%20intron%3B%20repressed%20in%20stationary%20phase%3B%20GlcNAc-induced%3B%20Spider%20biofilm%20repressed"	11879	14928	16626	8617	0	0	17752	17394	16004	0	10765	0	16274	14670	10501	7177	18810	8558	17791	15778	18730	15531	16878	13617	16619	26218	7723	0	14846	9066	13117	0	12216	0	15686	14439	18048	14016	14341	13320	0	17633	9116	17913
"C7_01260W_A"	"Ca22chr7A_C_albicans_SC5314"	258488	258578	"+"	91	"C7_01260W_A"	NA	"%28snR24%29%20C%2FD%20box%20small%20nucleolar%20RNA%20%28snoRNA%29%3B%20snR24%20is%20encoded%20within%20the%20intron%20of%20orf19.6906%2FASC1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C7_01270C_A"	"Ca22chr7A_C_albicans_SC5314"	259274	261082	"-"	1809	"C7_01270C_A"	NA	"%28orf19.6907%29%20Ortholog%28s%29%20have%20DNA%20binding%20activity%2C%20role%20in%20regulation%20of%20DNA%20damage%20checkpoint%20and%20cytoplasm%2C%20nuclear%20chromatin%2C%20nuclear%20periphery%20localization"	528	575	892	389	0	0	870	677	543	0	626	0	901	492	582	299	642	341	582	876	774	833	940	879	577	1073	313	0	735	335	493	0	607	0	815	588	599	490	696	519	0	642	390	783
