"Geneid"	"Chr"	"Start"	"End"	"Strand"	"Length"	"Name"	"Gene"	"Note"	"CEC3609_1_TR_3"	"CEC3672_1_FP_24"	"CEC3609_1_TR_6"	"NI_2_TR_3"	"CEC3609_2_FP_3"	"CEC3672_2_TR_24"	"CEC3672_1_TR_6"	"CEC3609_3_FP_3"	"CEC3672_2_TR_3"	"CEC3672_1_TR_24"	"CEC3609_1_FP_3"	"CEC3609_3_TR_24"	"CEC3672_3_FP_3"	"NI_3_TR_24"	"CEC3609_3_TR_6"	"CEC3672_3_TR_24"	"NI_1_TR_24"	"CEC3672_1_TR_3"	"NI_2_TR_24"	"NI_3_TR_3"	"CEC3672_3_FP_24"	"NI_2_TR_6"	"CEC3609_2_FP_24"	"CEC3609_2_TR_3"	"CEC3609_3_FP_24"	"CEC3672_2_FP_24"	"CEC3609_1_FP_24"	"CEC3672_3_TR_6"	"CEC3672_3_TR_3"	"CEC3609_3_FP_6"	"CEC3609_2_TR_6"	"CEC3609_2_FP_6"	"CEC3609_1_TR_24"	"CEC3609_1_FP_6"	"CEC3672_2_FP_6"	"CEC3672_2_TR_6"	"CEC3672_1_FP_3"	"CEC3672_1_FP_6"	"CEC3609_2_TR_24"	"NI_1_TR_6"	"NI_1_TR_3"	"CEC3672_3_FP_6"	"CEC3609_3_TR_3"	"CEC3672_2_FP_3"
"CR_08370W_A"	"Ca22chrRA_C_albicans_SC5314"	1810203	1811660	"+"	1458	"CR_08370W_A"	"GSH2"	"%28orf19.6404%29%20Putative%20glutathione%20synthase%3B%20induced%20in%20high%20iron%3B%20heavy%20metal%20%28cadmium%29%20stress-induced"	977	1153	962	0	792	1855	1338	908	1273	1074	1025	839	1096	0	989	1231	0	1139	0	0	1096	0	670	890	759	1038	723	1382	1197	1094	1042	1086	835	1150	1211	1336	1322	1193	758	0	0	1155	906	1252
"CR_08380C_A"	"Ca22chrRA_C_albicans_SC5314"	1811724	1812676	"-"	953	"CR_08380C_A"	NA	"%28orf19.6405%29%20Protein%20of%20unknown%20function%3B%20decreased%20transcription%20is%20observed%20in%20an%20azole-resistant%20strain%20that%20overexpresses%20MDR1"	4	6	0	0	1	12	13	1	3	2	5	3	5	0	4	6	0	2	0	0	7	0	5	4	3	5	1	10	5	8	4	7	4	3	6	8	3	5	4	0	0	7	5	4
"CR_08390W_A"	"Ca22chrRA_C_albicans_SC5314"	1813131	1813216	"+"	86	"CR_08390W_A"	"tI%28AAU%295"	"%28tI%28AAU%295%29%20tRNA-Ile%2C%20predicted%20by%20tRNAscan-SE%3B%20AAU%20anticodon"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
"CR_08400C_A"	"Ca22chrRA_C_albicans_SC5314"	1813616	1813984	"-"	369	"CR_08400C_A"	NA	"%28orf19.6406%29%20Ortholog%28s%29%20have%20mitochondrial%20ribosome%20localization"	737	645	699	0	615	1190	789	718	852	747	692	827	741	0	780	766	0	804	0	0	635	0	725	744	627	673	666	731	917	781	747	903	766	896	740	938	889	792	739	1	0	832	699	900
"CR_08410W_A"	"Ca22chrRA_C_albicans_SC5314"	1814233	1815585	"+"	1353	"CR_08410W_A"	NA	"%28orf19.6407%29%20Ortholog%28s%29%20have%20role%20in%20ribosomal%20large%20subunit%20biogenesis%20and%20cytosolic%20large%20ribosomal%20subunit%2C%20preribosome%2C%20large%20subunit%20precursor%20localization"	802	986	892	0	564	1447	1105	677	939	849	738	609	708	0	1061	913	0	850	0	0	963	0	895	824	1008	911	1059	1130	861	989	954	1093	828	1035	966	1179	755	971	854	0	0	903	704	797
"CR_08420W_A"	"Ca22chrRA_C_albicans_SC5314"	1816595	1818214	"+"	1620	"CR_08420W_A"	NA	"%28orf19.6408%29%20Putative%20DnaJ-like%20heat%20shock%2Fchaperone%3B%20Hap43-repressed%3B%20Spider%20and%20F-12%2FCO2%20biofilm%20induced"	571	1914	2373	0	364	2652	1383	471	1104	1605	476	7930	707	0	2994	1646	0	891	0	0	1812	0	8192	514	7722	2098	8768	1395	977	2890	2750	2465	8638	2919	945	1571	724	1179	8391	0	0	845	582	747
"CR_08430W_A"	"Ca22chrRA_C_albicans_SC5314"	1818617	1821289	"+"	2673	"CR_08430W_A"	NA	"%28orf19.6411%29%20Protein%20similar%20to%20S.%20cerevisiae%20Vac14p%3B%20a%20protein%20involved%20in%20regulated%20synthesis%20of%20PtdIns%283%2C5%29P%282%29%3B%20transposon%20mutation%20affects%20filamentous%20growth"	1436	982	763	0	1175	1637	1154	1292	1412	958	1259	569	1369	0	811	1044	0	1213	0	0	990	0	583	1377	651	943	654	1198	1536	1068	810	1020	701	977	1111	1146	1517	1148	617	0	0	1101	1479	1472
"CR_08440W_A"	"Ca22chrRA_C_albicans_SC5314"	1821550	1823403	"+"	1854	"CR_08440W_A"	NA	"%28orf19.6413%29%20Protein%20of%20unknown%20function%3B%20rat%20catheter%20biofilm%20induced"	119	357	196	0	105	487	323	118	248	228	116	135	171	0	236	265	0	210	0	0	310	0	195	132	312	350	283	353	264	205	190	198	171	176	269	378	171	251	199	0	0	229	166	217
"CR_08450C_A"	"Ca22chrRA_C_albicans_SC5314"	1823510	1825432	"-"	1923	"CR_08450C_A"	NA	"%28orf19.6414%29%20Ortholog%20of%20C.%20dubliniensis%20CD36%20%3A%20Cd36_34040%2C%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_205850%2C%20Candida%20tenuis%20NRRL%20Y-1498%20%3A%20CANTEDRAFT_132607%20and%20Debaryomyces%20hansenii%20CBS767%20%3A%20DEHA2A11638g"	1612	731	652	0	1123	1386	801	1399	746	702	1276	1007	807	0	723	936	0	669	0	0	692	0	688	1495	781	743	716	741	684	796	684	803	856	798	704	712	776	793	840	0	0	663	1348	776
"CR_08460W_A"	"Ca22chrRA_C_albicans_SC5314"	1826834	1827706	"+"	873	"CR_08460W_A"	"TPM2"	"%28orf19.6414.3%29%20Putative%20tropomyosin%20isoform%202%3B%20regulated%20by%20Gcn4%3B%20repressed%20by%20amino%20acid%20starvation%3B%20macrophage-induced%3B%20protein%20levels%20decrease%20in%20stationary%20cells%3B%20Hap43-induced%3B%20rat%20catheter%20and%20Spider%20biofilm%20repressed"	9751	3215	3679	0	8528	7289	5996	10309	5651	4719	9821	5861	4609	0	3610	4862	0	5133	0	0	2914	0	3149	9623	2636	2615	2366	5427	6871	4041	3492	4214	5545	4565	4246	5420	5301	4826	4451	0	1	4710	8443	4976
"CR_08470W_A"	"Ca22chrRA_C_albicans_SC5314"	1828604	1830001	"+"	1398	"CR_08470W_A"	NA	"%28orf19.6416%29%20Protein%20involved%20in%20N-glycosylation%3B%20Spider%20biofilm%20induced%3B%20rat%20catheter%20biofilm%20repressed"	1171	1448	1253	0	666	2083	1433	728	1131	1105	773	857	721	0	1424	1296	0	948	0	0	1367	0	1143	1117	1256	1376	1393	1573	924	1289	1398	1153	1010	1208	1068	1538	810	1139	1041	0	0	1009	1035	775
"CR_08480C_A"	"Ca22chrRA_C_albicans_SC5314"	1831039	1831209	"-"	171	"CR_08480C_A"	NA	"%28orf19.6415.1%29%20Ortholog%28s%29%20have%20structural%20constituent%20of%20ribosome%20activity%20and%20cytosolic%20small%20ribosomal%20subunit%20localization"	3549	2698	2292	0	3779	5525	3130	4175	2303	3086	3746	2243	2170	0	2344	3065	0	2315	0	0	2422	0	1959	3122	1679	2445	1614	3008	2853	1880	2346	2252	2126	1910	2882	3050	2370	2840	2167	0	0	3332	3049	2545
"CR_08490W_A"	"Ca22chrRA_C_albicans_SC5314"	1832314	1834842	"+"	2529	"CR_08490W_A"	"TSR1"	"%28orf19.6417%29%20Component%20of%2020S%20pre-rRNA%20processing%20unit%3B%20repressed%20by%20prostaglandins"	4352	2770	2840	0	3196	5026	3657	3588	2721	2794	3765	2004	2134	0	3132	3464	0	2429	0	0	2705	0	1900	4075	2659	2718	2592	4157	2440	2350	3100	2768	2234	2404	3026	3626	2615	3215	2247	0	0	2898	3503	2366
"CR_08500W_A"	"Ca22chrRA_C_albicans_SC5314"	1835068	1836330	"+"	1263	"CR_08500W_A"	NA	"%28orf19.6418%29%20Ortholog%28s%29%20have%20unfolded%20protein%20binding%20activity%20and%20role%20in%20protein%20import%20into%20nucleus%2C%20ribosomal%20large%20subunit%20biogenesis"	2436	1722	1798	0	2191	3399	2060	2351	1784	1959	2430	1534	1639	0	1945	2155	0	1665	0	0	1598	0	1327	2240	1398	1666	1370	2118	1574	1575	1867	1721	1475	1515	1769	2135	1852	1990	1561	0	0	1908	2029	1828
"CR_08510W_A"	"Ca22chrRA_C_albicans_SC5314"	1838763	1840133	"+"	1371	"CR_08510W_A"	"PGA13"	"%28orf19.6420%29%20GPI-anchored%20cell%20wall%20protein%20involved%20in%20cell%20wall%20synthesis%3B%20required%20for%20normal%20cell%20surface%20properties%3B%20induced%20in%20oralpharyngeal%20candidasis%3B%20Spider%20biofilm%20induced%3B%20Bcr1-repressed%20in%20RPMI%20a%2Fa%20biofilms"	115	2060	151	0	107	10507	533	114	446	5765	178	11212	268	0	47	6921	0	410	0	0	2396	0	4221	97	2208	2055	3012	713	289	125	172	106	7253	141	290	364	396	487	6829	0	0	308	112	344
"CR_08520C_A"	"Ca22chrRA_C_albicans_SC5314"	1840750	1841170	"-"	421	"CR_08520C_A"	NA	"%28orf19.6419.1%29%20Ortholog%20of%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_205710%2C%20Candida%20tenuis%20NRRL%20Y-1498%20%3A%20CANTEDRAFT_117073%2C%20Lodderomyces%20elongisporus%20NRLL%20YB-4239%20%3A%20LELG_02945%20and%20Debaryomyces%20hansenii%20CBS767%20%3A%20DEHA2A11462g"	329	355	309	0	305	614	370	327	374	369	332	243	317	0	308	341	0	350	0	0	304	0	260	301	280	300	252	388	333	294	300	340	231	359	332	385	355	356	231	0	0	386	243	362
"CR_08530C_A"	"Ca22chrRA_C_albicans_SC5314"	1841759	1841873	"-"	115	"CR_08530C_A"	"tL%28CAA%294"	"%28tL%28CAA%294%29%20tRNA-Leu%2C%20predicted%20by%20tRNAscan-SE%3B%20CAA%20anticodon"	11	29	36	0	4	25	38	8	15	8	5	18	18	0	37	10	0	15	0	0	11	0	19	5	23	23	23	19	10	29	21	34	16	31	23	20	13	37	15	0	0	32	16	15
"CR_08540C_A"	"Ca22chrRA_C_albicans_SC5314"	1842179	1844686	"-"	2508	"CR_08540C_A"	"SSY5"	"%28orf19.6422%29%20Ortholog%28s%29%20have%20serine-type%20endopeptidase%20activity%2C%20role%20in%20protein%20autoprocessing%2C%20response%20to%20amino%20acid%20and%20extrinsic%20component%20of%20plasma%20membrane%20localization"	649	1509	1264	0	602	1789	956	553	924	1062	561	993	734	0	1378	1225	0	864	0	0	1513	0	1533	582	1650	1429	1688	1023	817	1351	1303	1289	1247	1356	943	1014	770	951	1319	0	0	941	581	818
"CR_08550W_A"	"Ca22chrRA_C_albicans_SC5314"	1845221	1846249	"+"	1029	"CR_08550W_A"	NA	"%28orf19.6423%29%20Ortholog%28s%29%20have%20fructose-2%2C6-bisphosphate%202-phosphatase%20activity%20and%20role%20in%20glucose%20metabolic%20process"	892	2066	1198	0	605	2969	1582	764	1635	1740	806	1636	1402	0	1341	1827	0	1348	0	0	1968	0	1911	858	2071	1877	1919	1412	1646	1260	1438	1344	1758	1350	1447	1532	1348	1310	1781	0	0	1375	870	1429
"CR_08560C_A"	"Ca22chrRA_C_albicans_SC5314"	1846338	1846997	"-"	660	"CR_08560C_A"	NA	"%28orf19.6424%29%20Ortholog%28s%29%20have%20SUMO%20conjugating%20enzyme%20activity%2C%20role%20in%20hyphal%20growth%2C%20mitotic%20spindle%20elongation%20and%20condensed%20nuclear%20chromosome%2C%20nuclear%20heterochromatin%20localization"	1422	1057	848	0	1155	2124	1012	1229	1110	1315	1356	1385	973	0	919	1348	0	1031	0	0	1101	0	1134	1256	1210	1038	1160	959	1175	934	999	845	1361	971	964	1176	999	1114	1265	0	0	1002	1256	1019
"CR_08570W_A"	"Ca22chrRA_C_albicans_SC5314"	1847067	1850804	"+"	3738	"CR_08570W_A"	"SKI2"	"%28orf19.6425%29%20Ortholog%28s%29%20have%20role%20in%20endoplasmic%20reticulum%20unfolded%20protein%20response%2C%20nuclear-transcribed%20mRNA%20catabolic%20process%2C%203%27-5%27%20exonucleolytic%20nonsense-mediated%20decay%2C%20nuclear-transcribed%20mRNA%20catabolic%20process%2C%20non-stop%20decay"	2275	1605	1670	0	1615	2509	2149	1851	2397	1498	1853	1217	2053	0	1597	1691	0	2057	0	0	1440	0	1013	2142	1216	1388	1167	2273	2340	1600	1766	1545	1345	1662	1932	2209	2058	1888	1294	0	0	1845	2160	1922
"CR_08580C_A"	"Ca22chrRA_C_albicans_SC5314"	1850799	1851599	"-"	801	"CR_08580C_A"	NA	"%28orf19.6431%29%20Protein%20of%20unknown%20function%3B%20Spider%20biofilm%20induced"	219	357	242	0	216	536	284	254	185	335	269	235	215	0	298	341	0	195	0	0	346	0	326	184	338	323	339	259	209	252	227	274	259	263	269	267	274	295	268	0	0	258	194	230
"CR_08590W_A"	"Ca22chrRA_C_albicans_SC5314"	1851759	1854059	"+"	2301	"CR_08590W_A"	NA	"%28orf19.6432%29%20Ortholog%28s%29%20have%20ATPase%20activity%2C%20role%20in%20response%20to%20drug%2C%20ribosomal%20large%20subunit%20biogenesis%20and%20intracellular%2C%20preribosome%2C%20large%20subunit%20precursor%20localization"	803	832	738	0	666	1270	937	782	763	705	787	555	726	0	762	852	0	737	0	0	843	0	524	860	762	841	750	933	722	778	774	796	604	838	827	1027	772	900	647	0	0	850	759	773
"CR_08600C_A"	"Ca22chrRA_C_albicans_SC5314"	1854148	1855146	"-"	999	"CR_08600C_A"	"PEX19"	"%28orf19.6434%29%20Ortholog%28s%29%20have%20peroxisome%20membrane%20targeting%20sequence%20binding%20activity"	1467	2515	2596	0	1215	3688	2645	1380	2025	2062	1363	1701	1678	0	2732	2290	0	1592	0	0	2421	0	2055	1433	2584	2361	2050	2216	2110	2299	2481	2017	1883	2462	1890	2762	1559	1943	2043	0	0	1816	1380	1708
"CR_08610W_A"	"Ca22chrRA_C_albicans_SC5314"	1855954	1856352	"+"	399	"CR_08610W_A"	NA	"%28orf19.6435%29%20Highly%20conserved%20subunit%20of%20mitochondrial%20pyruvate%20carrier%3B%20Hap43-repressed%3B%20Spider%20biofilm%20repressed"	403	672	548	0	344	1153	493	404	493	589	444	574	394	0	526	607	0	400	0	0	639	0	574	387	625	592	528	423	421	505	536	405	548	577	404	481	409	441	565	0	0	450	379	425
"CR_08620C_A"	"Ca22chrRA_C_albicans_SC5314"	1856428	1857492	"-"	1065	"CR_08620C_A"	NA	"%28orf19.6436%29%20Ortholog%20of%20C.%20dubliniensis%20CD36%20%3A%20Cd36_34210%2C%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_205590%2C%20Candida%20tenuis%20NRRL%20Y-1498%20%3A%20cten_CGOB_00133%20and%20Debaryomyces%20hansenii%20CBS767%20%3A%20DEHA2E02178g"	566	747	706	0	497	1058	782	551	724	628	574	530	668	0	798	658	0	610	0	0	677	0	605	565	730	699	667	759	762	818	665	907	590	849	690	808	682	778	554	0	0	662	570	628
"CR_08630W_A"	"Ca22chrRA_C_albicans_SC5314"	1857629	1859377	"+"	1749	"CR_08630W_A"	"CDC23"	"%28orf19.6437%29%20Similar%20to%20anaphase-promoting%20complex%20component%3B%20possibly%20transcriptionally%20regulated%20by%20Tac1p"	349	547	401	0	355	824	591	390	612	466	392	292	482	0	451	491	0	504	0	0	472	0	320	365	418	536	370	632	556	559	432	566	285	488	583	690	503	615	322	0	0	575	385	564
"CR_08640C_A"	"Ca22chrRA_C_albicans_SC5314"	1859509	1861272	"-"	1764	"CR_08640C_A"	NA	"%28orf19.6438%29%20Ortholog%28s%29%20have%20serine%20C-palmitoyltransferase%20activity%2C%20role%20in%20sphingolipid%20biosynthetic%20process%20and%20SPOTS%20complex%20localization"	2749	1771	2164	0	2221	3256	2990	2546	2802	1674	2578	1555	2182	0	2359	2154	0	2473	0	0	1710	0	1349	2804	1573	1592	1596	3007	2542	2063	2348	2106	1615	2015	2342	3131	2427	2285	1664	0	0	2263	2731	2400
"CR_08650C_A"	"Ca22chrRA_C_albicans_SC5314"	1861693	1863837	"-"	2145	"CR_08650C_A"	NA	"%28orf19.6440%29%20Ortholog%28s%29%20have%20ubiquitin-protein%20transferase%20activity%2C%20role%20in%20cellular%20response%20to%20amino%20acid%20stimulus%2C%20transcription%20factor%20catabolic%20process%20and%20Asi%20complex%20localization"	649	1837	1980	0	414	2390	2087	533	2053	1376	536	1388	1542	0	2173	1573	0	1729	0	0	1734	0	1774	579	1994	1785	2122	1824	1897	2649	2340	2464	1716	2735	1689	2027	1462	1896	1713	0	0	1653	586	1581
"CR_08660W_A"	"Ca22chrRA_C_albicans_SC5314"	1864316	1871566	"+"	7251	"CR_08660W_A"	"PRP8"	"%28orf19.6442%29%20Protein%20similar%20to%20S.%20cerevisiae%20Prp8%2C%20a%20component%20of%20the%20U4%2FU6-U5%20snRNP%20complex%3B%20repressed%20by%20alpha%20pheromone%20in%20SpiderM%20medium"	2342	1776	1284	0	1736	2954	1706	1847	1780	1603	2014	1163	1544	0	1374	1802	0	1609	0	0	1647	0	1221	2274	1522	1652	1308	1743	1605	1189	1474	1312	1335	1174	1503	1900	1597	1467	1417	0	0	1550	2073	1668
"CR_08670C_A"	"Ca22chrRA_C_albicans_SC5314"	1871583	1872386	"-"	804	"CR_08670C_A"	NA	"%28orf19.6443%29%20Protein%20with%20an%20enoyl-CoA%20hydratase%20related%20domain%3B%20Spider%20biofilm%20induced"	160	485	529	0	104	1063	438	121	307	541	142	442	317	0	552	574	0	246	0	0	435	0	416	190	473	406	417	337	274	549	494	408	475	527	399	524	306	406	430	0	0	393	215	357
"CR_08680C_A"	"Ca22chrRA_C_albicans_SC5314"	1872526	1874673	"-"	2148	"CR_08680C_A"	NA	"%28orf19.6444%29%20Ortholog%28s%29%20have%20GTPase%20activator%20activity"	760	958	803	0	647	1462	1029	723	848	810	819	531	767	0	934	849	0	743	0	0	947	0	655	782	809	1016	808	991	773	1033	802	995	678	1079	804	1113	851	1014	700	0	0	843	734	793
"CR_08690C_A"	"Ca22chrRA_C_albicans_SC5314"	1874776	1875693	"-"	918	"CR_08690C_A"	"ECI1"	"%28orf19.6445%29%20Protein%20similar%20to%20S.%20cerevisiae%20Eci1p%2C%20which%20is%20involved%20in%20fatty%20acid%20oxidation%3B%20transposon%20mutation%20affects%20filamentous%20growth%3B%20expression%20is%20regulated%20upon%20white-opaque%20switching"	242	484	435	0	108	1168	318	138	206	671	154	716	259	0	404	624	0	175	0	0	478	0	462	222	557	461	472	260	191	410	469	259	736	454	309	379	217	320	746	0	0	291	235	228
"CR_08700C_A"	"Ca22chrRA_C_albicans_SC5314"	1875929	1876468	"-"	540	"CR_08700C_A"	"ARF1"	"%28orf19.6447%29%20Golgi-localized%20ADP-ribosylation%20factor%20involved%20in%20regulation%20of%20the%20ER-mitochondria%20encounter%20structure%20%28ERMES%29%3B%20one%20of%20several%20C.%20albicans%20ADP-ribosylation%20factors%3B%20N-myristoylprotein%3B%20substrate%20of%20Nmt1%3B%20Spider%20biofilm%20induced"	352	996	1079	0	220	1330	817	251	921	758	309	1101	640	0	1287	853	0	755	0	0	1079	0	1651	424	1637	1112	1674	672	790	1386	1193	1282	1275	1595	783	915	639	891	1245	0	0	691	382	699
"CR_08710W_A"	"Ca22chrRA_C_albicans_SC5314"	1876702	1878855	"+"	2154	"CR_08710W_A"	NA	"%28orf19.6448%29%20Protein%20of%20unknown%20function%3B%20Spider%20biofilm%20repressed"	1252	1653	1317	0	1057	2216	1296	1200	1615	1316	1198	1430	1417	0	1450	1548	0	1296	0	0	1645	0	1729	1225	1718	1628	1911	1294	1563	2017	1431	1905	1739	2089	1405	1359	1442	1509	1590	0	0	1376	1295	1552
"CR_08720W_A"	"Ca22chrRA_C_albicans_SC5314"	1879051	1880910	"+"	1860	"CR_08720W_A"	NA	"%28orf19.6449%29%20Ortholog%20of%20C.%20dubliniensis%20CD36%20%3A%20Cd36_34310"	65	137	58	0	67	240	123	50	103	139	67	154	121	0	90	133	0	109	0	0	163	0	158	81	200	154	247	125	114	113	88	83	154	88	131	120	106	134	178	0	0	134	58	114
"CR_08730W_A"	"Ca22chrRA_C_albicans_SC5314"	1880901	1880994	"+"	94	"CR_08730W_A"	"tE%28UUC%297"	"%28tE%28UUC%297%29%20tRNA-Glu%2C%20predicted%20by%20tRNAscan-SE%3B%20UUC%20anticodon"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"CR_08740W_A"	"Ca22chrRA_C_albicans_SC5314"	1881722	1882402	"+"	681	"CR_08740W_A"	NA	"%28orf19.6450%29%20Protein%20of%20unknown%20function"	1	0	2	0	2	10	0	2	0	1	4	2	2	0	1	4	0	1	0	0	4	0	2	3	6	0	2	2	3	3	1	3	2	1	2	2	3	5	1	0	0	3	4	2
"CR_08750C_A"	"Ca22chrRA_C_albicans_SC5314"	1882565	1882635	"-"	71	"CR_08750C_A"	"tG%28GCC%296"	"%28tG%28GCC%296%29%20tRNA-Gly%2C%20predicted%20by%20tRNAscan-SE%3B%20GCC%20anticodon"	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"CR_08760C_A"	"Ca22chrRA_C_albicans_SC5314"	1888934	1889054	"-"	121	"CR_08760C_A"	"RDN5"	"%28RDN5%29%205S%20ribosomal%20RNA%3B%20component%20of%20the%20large%20%2860S%29%20ribosomal%20subunit%3B%20encoded%20in%20about%2055%20copies%20of%20the%20rDNA%20repeat%20on%20Chromosome%20R"	1	2	3	0	4	3	3	3	3	0	4	2	1	0	3	0	0	1	0	0	1	0	0	1	3	0	2	2	0	0	1	1	2	1	5	3	0	1	2	0	0	3	3	3
"CR_08770W_A"	"Ca22chrRA_C_albicans_SC5314"	1891236	1893022	"+"	1787	"CR_08770W_A"	"RDN18"	"%28RDN18%29%2018S%20ribosomal%20RNA%3B%20component%20of%20the%20small%20%2840S%29%20ribosomal%20subunit%3B%20encoded%20in%20about%2055%20copies%20of%20the%20rDNA%20repeat%20on%20Chromosome%20R"	4	3	18	0	1	7	1	3	5	7	2	31	4	0	17	3	0	3	0	0	13	0	25	4	50	4	28	6	2	28	30	22	31	26	7	11	3	8	31	0	0	4	3	1
"CR_08780W_A"	"Ca22chrRA_C_albicans_SC5314"	1893023	1893161	"+"	139	"CR_08780W_A"	"ITS1"	"%28ITS1%29%20Non-coding%20region%20in%20the%2055%20copies%20of%20rDNA%20repeat%2C%20between%20RDN18%20and%20RDN58%3B%20in%20S.%20cerevisiae%20it%20is%20transcribed%20as%20part%20of%20the%2035S%20precursor%20that%20is%20processed%20during%20rRNA%20maturation%20to%20yield%2018S%2C%205.8S%2C%20and%2025S%20rRNA%20species"	0	1	2	0	0	0	0	0	1	0	1	2	0	0	5	0	0	3	0	0	0	0	1	2	3	0	4	1	1	4	0	3	5	2	0	0	2	0	1	0	0	0	0	0
"CR_08790W_A"	"Ca22chrRA_C_albicans_SC5314"	1893162	1893318	"+"	157	"CR_08790W_A"	"RDN58"	"%28RDN58%29%205.8S%20ribosomal%20RNA%3B%20component%20of%20the%20large%20%2860S%29%20ribosomal%20subunit%3B%20encoded%20in%20about%2055%20copies%20of%20the%20rDNA%20repeat%20on%20Chromosome%20R"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CR_08800W_A"	"Ca22chrRA_C_albicans_SC5314"	1893319	1893469	"+"	151	"CR_08800W_A"	"ITS2"	"%28ITS2%29%20Non-coding%20region%20in%20the%2055%20copies%20of%20rDNA%20repeat%2C%20between%20RDN58%20and%20RDN25%3B%20in%20S.%20cerevisiae%20it%20is%20transcribed%20as%20part%20of%20the%2035S%20precursor%20that%20is%20processed%20during%20rRNA%20maturation%20to%20yield%2018S%2C%205.8S%2C%20and%2025S%20rRNA%20species"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CR_08810W_A"	"Ca22chrRA_C_albicans_SC5314"	1893470	1896830	"+"	3361	"CR_08810W_A"	"RDN25"	"%28RDN25%29%2025S%20ribosomal%20RNA%3B%20component%20of%20the%20large%20%2860S%29%20ribosomal%20subunit%3B%20encoded%20in%20about%2055%20copies%20of%20the%20rDNA%20repeat%20on%20Chromosome%20R%3B%20in%20some%20strains%20the%20gene%20may%20contain%20the%20self-splicing%20group%20I%20intron%20%28LSU%29"	1	4	0	0	1	0	1	1	0	0	0	5	0	0	4	0	0	0	0	0	0	0	1	0	2	0	0	0	0	6	2	0	2	1	1	1	1	1	3	0	0	1	1	0
"CR_08820C_A"	"Ca22chrRA_C_albicans_SC5314"	1893653	1893922	"-"	270	"CR_08820C_A"	"TAR1"	"%28orf19.6834.10%29%20Ortholog%20of%20S.%20cerevisiae%20Tar1p%3B%20Transcript%20Antisense%20to%20Ribosomal%20RNA%3B%20encoded%20within%20the%2025S%20rRNA%20gene%20on%20the%20opposite%20strand%3B%20induced%20by%20Tbf1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CR_08830W_A"	"Ca22chrRA_C_albicans_SC5314"	1898484	1898747	"+"	264	"CR_08830W_A"	NA	"%28orf19.7279.1%29%20Protein%20of%20unknown%20function%3B%20Spider%20biofilm%20induced"	40	2032	1986	0	16	4338	329	33	125	2543	16	3705	48	0	2059	2335	0	81	0	0	2214	0	2903	38	2721	2090	2550	162	121	810	1634	504	3677	833	379	284	44	257	4381	0	0	337	30	49
"CR_08840C_A"	"Ca22chrRA_C_albicans_SC5314"	1899386	1900285	"-"	900	"CR_08840C_A"	"NIT2"	"%28orf19.7279%29%20Putative%20carbon-nitrogen%20hydrolase%3B%20rat%20catheter%20biofilm%20repressed"	214	560	480	0	176	1126	639	198	618	659	195	396	586	0	437	613	0	510	0	0	488	0	326	223	301	459	294	617	680	511	401	377	480	448	518	719	530	538	433	0	0	476	234	575
"CR_08850W_A"	"Ca22chrRA_C_albicans_SC5314"	1900674	1900997	"+"	324	"CR_08850W_A"	NA	"%28orf19.7280%29%20Ortholog%20of%20Candida%20albicans%20WO-1%20%3A%20CAWG_02163"	4	454	276	0	0	871	56	0	23	571	1	564	10	0	261	535	0	28	0	0	416	0	488	2	461	391	426	27	27	159	252	78	546	160	66	56	11	52	652	0	0	45	3	7
"CR_08860W_A"	"Ca22chrRA_C_albicans_SC5314"	1902380	1903915	"+"	1536	"CR_08860W_A"	"PDK2"	"%28orf19.7281%29%20Putative%20pyruvate%20dehydrogenase%20kinase%3B%20mutation%20confers%20hypersensitivity%20to%20amphotericin%20B"	172	5692	3173	0	120	8279	2092	141	1013	4846	123	4006	694	0	3012	5434	0	866	0	0	5510	0	4965	149	5587	5530	5485	1544	1109	2558	3014	1638	5149	2347	1285	2036	654	1163	5545	0	0	1137	224	765
